AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-9292,8028,-2614,8496,-6960,2064,-9696,-24172,3752,6398,5319,-11239,-2150,-2286,6990,701,419,-8656,5.06,323,1633,1.5
-8312,7356,-2814,7307,-6655,2626,-11386,-28796,4084,5047,4324,-14867,-2004,-3334,8122,163,897,-8077,5.04,557,2810,1.6
-7884,7326,-2924,6685,-6417,2644,-12196,-31520,2730,5108,3825,-16157,-1968,-3372,8212,-159,1023,-7677,5.06,528,2673,1.6
-7452,7172,-2880,6584,-6480,2500,-13124,-31634,1106,6386,3363,-16411,-1704,-2630,8088,-371,1061,-7709,5.05,415,2100,1.6
-7044,6992,-2518,6408,-6413,2324,-13684,-30446,-314,6135,2086,-17775,-2520,-1876,7358,-426,1202,-7968,5.05,425,2149,1.7
-6256,7462,-1576,5324,-6761,1780,-13224,-28556,-3306,5095,1736,-19883,-3884,-794,7256,-158,1588,-8282,5.07,396,2008,1.7
-5732,7530,-1536,4644,-7268,1455,-12654,-25610,-5370,6253,766,-19797,-3808,-870,7772,13,1686,-8242,5.04,557,2810,1.8
-5586,7330,-1496,4284,-7739,1245,-11988,-22262,-7184,6718,308,-19695,-3270,-1212,8354,112,1702,-8036,5.05,425,2149,1.8
-5120,7166,-1930,4221,-8016,978,-12324,-19114,-9040,6558,-984,-20034,-2148,-1458,9158,113,1561,-7537,5.05,518,2618,1.8
-4666,7038,-2120,4690,-8324,386,-12376,-14054,-8614,6129,-3473,-19153,-1980,-1356,10460,80,1022,-7102,5.07,435,2207,1.9
-4526,6952,-1894,4898,-8619,67,-11558,-10190,-8234,4919,-6003,-19040,-1972,-1126,9516,138,753,-7209,5.04,518,2613,1.9
-3688,7534,-1722,4633,-8280,-216,-11180,-7704,-7108,4698,-8372,-18135,-2486,-1176,8452,141,646,-7387,5.05,484,2445,2.0
-3168,7950,-1846,4308,-7336,-405,-14258,-2332,-9718,7551,-24123,-16606,-3886,-1670,7576,-127,730,-7192,5.07,415,2108,2.0
-2708,7774,-2244,4144,-6733,-377,-10230,384,-5256,-982,-4304,-14738,-3194,-1210,7454,-375,752,-6737,5.08,430,2186,2.0
-2294,7898,-2048,4069,-6497,-207,-7254,4124,-4694,-4870,2739,-15163,-2438,-42,6596,-513,777,-6288,5.06,479,2425,2.1
-1970,7454,-2234,4087,-5975,-52,-6276,6124,-4404,-5521,2863,-12624,-2436,736,6496,-601,622,-6106,5.03,538,2707,2.1
-1186,6760,-1830,4324,-5531,248,-6366,7448,-2570,-6108,3409,-10078,-2048,1428,5216,-577,440,-5506,5.06,303,1534,2.2
-856,6358,-1706,4228,-4509,436,-6168,6734,-1300,-4621,5121,-6295,-1750,1754,4908,-521,348,-5022,5.05,508,2569,2.2
-560,6052,-1520,4090,-4148,477,-6624,7162,-1450,-2914,5999,-3173,-1840,1842,4310,-530,434,-4584,5.03,538,2707,2.2
-360,5672,-1110,4092,-3192,545,-5352,7614,-2774,-2231,4622,13,-1364,1190,4354,-593,527,-4028,5.06,376,1906,2.3
-696,5580,-768,4122,-2797,612,-5168,4976,-2868,-1789,6413,974,-1046,582,4558,-625,581,-3928,5.07,440,2232,2.3
-900,5930,-500,3964,-2441,714,-5276,5938,-3236,-4293,4483,3256,-172,178,5236,-510,523,-3843,5.07,528,2678,2.3
-1538,6222,-140,3484,-2202,522,-4924,5046,-4380,-7676,3090,4338,346,-1324,9244,68,297,-4018,5.08,342,1739,2.4
-2130,6712,48,2921,-2126,275,-4782,4174,-4310,-9142,3335,5427,342,-2460,9396,313,82,-4183,5.06,425,2153,2.4
-3882,6934,454,2213,-2244,-190,-4322,2692,-5586,-11168,3199,7319,134,-3986,8670,71,-511,-4030,5.06,327,1658,2.5
-4426,6736,722,2148,-2447,-314,-4136,3050,-6800,-11925,2506,8471,-184,-2936,6988,-191,-836,-4002,5.04,513,2589,2.5
-4604,6484,962,2471,-2659,-201,-3788,3718,-7644,-12617,1516,9827,-802,-1950,6990,-336,-1192,-4033,5.06,415,2104,2.5
-4100,6756,1344,3119,-3061,-59,-5408,3394,-7976,-13757,1556,12456,-2344,-1086,5856,-320,-1292,-3776,5.07,337,1711,2.6
-4252,6602,1590,3245,-3275,-42,-7202,3328,-7662,-13576,1855,14587,-2596,-764,5304,-265,-1182,-3715,5.07,411,2083,2.6
-3764,6222,1726,3272,-3284,-166,-9130,3678,-7714,-13531,2248,16253,-2498,-708,4606,-238,-984,-3671,5.05,435,2198,2.6
-3232,5738,1936,3093,-3226,-217,-11574,3660,-8590,-13813,2930,17803,-2218,-694,4086,-280,-757,-3501,5.06,425,2153,2.7
-2978,5422,2150,2524,-3117,-491,-16024,1330,-9248,-12825,1301,19804,-1708,-312,4032,-356,-418,-3273,5.06,303,1534,2.7
-2638,5018,2122,2304,-3066,-698,-20330,-4258,-5840,-10470,-2563,20372,-1666,-732,5204,-405,-84,-3256,5.06,508,2574,2.7
-2534,5218,2050,2209,-2899,-954,-21024,-10316,-5972,-1676,-12244,22980,-1630,-678,7650,-605,406,-3180,5.04,528,2663,2.8
-3500,6798,2256,1804,-2596,-1801,-29800,-17678,92,32767,-1255,29869,208,-82,11530,-853,960,-2826,5.07,386,1959,2.8
-4096,8382,2466,1283,-2420,-2220,-32768,-15380,16090,32767,20106,24132,2572,1616,11304,-372,814,-3155,5.05,450,2272,2.9
-5000,9576,2722,761,-2035,-2630,-32768,-25536,32767,32700,28680,15146,1780,1834,11658,564,476,-3979,5.06,415,2104,2.9
-6190,10870,3368,472,-1540,-2634,-32768,-948,25222,26127,13598,10137,562,-398,11844,1676,65,-5102,5.06,415,2104,2.9
-8944,11778,3246,395,-1026,-1136,-26530,9626,4744,-21635,16632,16346,-2000,-4360,8198,1954,-425,-4327,5.07,362,1835,3.0
-8514,11784,2530,248,-1667,-1315,-9414,-10100,11426,-28107,20836,6574,-474,-2838,8814,312,-804,-2250,5.06,440,2227,3.0
-8262,9758,2000,862,-1619,-808,-20944,-21936,15402,-21313,4960,-4728,-1488,240,7920,-1768,51,-582,5.05,425,2149,3.0
-3738,8582,1752,1794,-1098,-1026,-14524,-15738,13592,1919,-18793,-2326,-5054,9500,12032,-2609,542,862,5.08,386,1963,3.1
-2512,9114,1744,2146,-1113,-1266,-7258,-1586,10832,-774,-4725,-13712,-1206,12018,14864,-1553,330,1547,5.05,523,2643,3.1
