AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-6654,10432,-3166,-4545,-464,15356,-1692,-6500,-7012,-414,-2501,-4414,-1748,-628,7370,165,343,5947,5.07,396,2008,3.3
-5912,7778,-2992,-3285,-1224,15241,-1042,-4962,-6526,-483,-2598,-4841,-400,-550,7378,153,182,6002,5.07,406,2058,3.3
-5492,5664,-2840,-2153,-1667,15137,-834,-3986,-6000,-492,-2349,-4694,-40,-282,6798,201,74,5890,5.06,445,2252,3.4
-4436,2436,-2688,-616,-206,14301,-550,-2740,-5888,-258,-3992,-4485,-244,-298,5802,343,-165,5484,5.07,396,2008,3.4
-4076,1394,-2388,-10,-124,13513,-532,-1946,-5424,-359,-4663,-4694,-398,-540,4926,366,-254,5338,5.07,406,2058,3.4
-3610,556,-1950,310,124,12654,-330,-1366,-4884,-658,-5295,-5091,-532,-988,4068,339,-183,5212,5.06,401,2029,3.5
-2982,-1568,-1744,619,745,10663,236,-1252,-4038,-916,-6000,-4752,-870,-1508,2876,200,-138,5023,5.07,411,2083,3.5
-3232,-2778,-2090,1154,425,9903,-14,-818,-3942,-1044,-6018,-4376,-956,-1412,2816,117,-114,4942,5.07,401,2033,3.5
-2632,-3530,-2464,1687,491,8531,-246,-750,-3910,-1438,-6552,-4431,-904,-1110,2342,64,-21,4905,5.07,401,2033,3.6
-2916,-4674,-3142,2765,916,5831,-534,-780,-3618,-2639,-7777,-4572,-120,-342,2132,24,96,4791,5.07,396,2008,3.6
-3164,-5394,-3250,3694,619,4352,-808,-540,-2580,-3460,-8153,-4306,-14,326,2584,135,208,4562,5.06,543,2747,3.7
-3114,-5898,-3192,4820,311,2851,-360,-800,-3404,-3834,-8626,-4008,-686,1010,5768,345,232,4304,5.07,396,2008,3.7
-2432,-5944,-3592,6311,-112,-248,-880,-2466,-4326,-2240,-7068,-3276,-208,1876,8510,636,-48,4259,5.07,401,2033,3.7
-1786,-6260,-4332,6950,-220,-2418,-1146,-2840,-4456,-1942,-5459,-2637,-1104,1026,7418,594,-222,4608,5.07,401,2033,3.8
-1128,-6036,-4672,7686,-132,-4851,-1172,-3364,-4560,-1943,-4529,-1984,-1466,468,6208,482,-284,5065,5.07,391,1984,3.8
-1372,-4508,-3844,8531,275,-8902,-1712,-5424,-5302,-2032,-3368,-1499,-2062,-150,5228,481,197,5015,5.07,396,2008,3.8
-2510,-3134,-2692,8335,745,-11006,-1912,-6994,-5950,-2237,-2679,-1559,-2332,-536,6264,527,389,4825,5.07,396,2008,3.9
-3566,-148,-1950,7811,1095,-12810,-1488,-7952,-6618,-2222,-2258,-1702,-2404,-1146,6780,551,674,4652,5.07,391,1984,3.9
-3506,13868,4582,7583,176,-14086,-924,-9866,-7220,-2313,-2082,-2248,-1758,-2320,8054,423,1140,4185,5.07,391,1984,4.0
1306,24826,5744,7879,-147,-12946,-742,-11642,-7164,-2298,-1942,-2387,-2316,-2610,8872,288,1753,3828,5.07,396,2008,4.0
8622,31192,3180,7460,1318,-10834,-894,-13148,-6948,-2249,-2038,-2588,-2198,-2708,12294,115,2151,3397,5.07,396,2008,4.0
7248,32767,10590,7397,1249,-3528,-62,-14940,-7478,-1549,-2588,-2019,410,-4976,16488,-627,1942,3289,5.07,391,1984,4.1
13206,32767,10760,3974,-363,1422,368,-15138,-7736,-1120,-2238,-1254,3344,-4658,17088,-1045,670,3405,5.07,396,2008,4.1
15224,32767,8644,-783,-106,5175,770,-14840,-7234,-867,-1538,-366,5214,-1872,13130,-1052,-369,2484,5.06,396,2005,4.1
13262,28428,5320,-4701,-48,8590,554,-13564,-6448,-658,-1260,100,1646,-836,9920,-750,-651,1145,5.07,391,1984,4.1
6556,13240,2998,-7051,762,9853,1206,-11464,-4254,-32,-891,906,-4258,72,8622,-222,240,495,5.07,396,2008,4.2
3230,7786,1612,-7121,1758,9360,1498,-9848,-4426,-361,-2664,9,-4302,730,7970,9,711,572,5.07,396,2008,4.2
-756,980,-454,-5171,1119,9129,1910,-8118,-4012,-2765,-6620,-3368,-942,810,6438,323,1229,564,5.07,396,2008,4.3
-942,-704,-1004,-4519,871,8438,2058,-7086,-4066,-2186,-8574,-4640,104,-120,6208,366,1264,563,5.07,401,2033,4.3
-1196,-2268,-1510,-4149,638,7805,-2404,-5990,-4750,33,-12472,-5799,180,-762,5874,279,1153,570,5.06,401,2029,4.3
-548,-5308,-2302,-3164,502,5313,2742,-6070,-3586,2160,-3322,262,124,-968,4474,40,847,420,5.07,396,2008,4.4
-1140,-5576,-2516,-2693,1530,4341,698,-4786,-4118,2339,59,1046,840,-526,4508,-55,515,351,5.07,406,2058,4.4
-2918,-6542,-2322,-2004,1047,3119,748,-4216,-3562,2238,1592,818,408,-824,2472,-192,659,112,5.07,401,2033,4.4
-2032,-8004,-3138,-116,1239,698,670,-3974,-3260,2028,2244,276,532,-222,3244,-310,367,-306,5.07,391,1984,4.5
-2696,-8280,-2852,1258,624,-718,604,-3506,-3298,2306,1984,494,820,60,3902,-213,156,-498,5.07,411,2083,4.5
-2020,-7820,-1634,3550,94,-3301,204,-2640,-3266,1942,2684,-127,878,0,4204,43,-37,-729,5.07,396,2008,4.6
-1874,-6710,-762,4229,-241,-4557,104,-2760,-3040,1714,4130,128,596,-136,4370,123,-113,-811,5.06,411,2079,4.6
-1504,-5424,194,4433,-518,-5920,-284,-2796,-3168,1727,4599,647,638,-94,5000,151,-281,-873,5.07,396,2008,4.6
-168,-1276,3026,3157,-860,-8261,68,-3170,-3880,1220,3170,644,866,-530,7650,207,-544,-929,5.07,391,1984,4.7
582,1950,6626,2224,-1423,-9343,320,-4068,-4822,351,2242,-297,1196,-1564,9788,217,-736,-1122,5.07,396,2008,4.7
4784,17636,7574,1590,-3119,-8676,1094,-8840,-6544,-1210,1372,-1951,1074,-3614,12862,215,-1018,-1956,5.07,391,1984,4.7
9308,25700,3580,1262,-2665,-7210,1792,-13758,-8384,-1049,1477,-1731,520,-3920,12696,278,-1087,-2489,5.06,406,2054,4.8
9768,29510,5216,693,-1008,-5260,1122,-17494,-9776,-659,2196,-1184,-432,-3888,11580,165,-1401,-3001,5.07,406,2058,4.8
6060,32767,12772,908,-2741,517,1004,-20672,-9050,862,5983,1683,-1966,-2136,10756,-466,-1586,-3332,5.07,391,1984,4.8
11320,32328,9316,-1732,-4090,3840,230,-20020,-8152,1935,8242,1515,-2034,-414,10842,-628,-1545,-3501,5.07,406,2058,4.9
10310,24002,5552,-5529,-3201,4929,674,-18362,-7412,3190,10860,1522,-2290,336,10440,-559,-1098,-3656,5.07,396,2008,4.9
6344,15098,3714,-6848,-3002,5518,1452,-16492,-7000,4248,11608,2471,-2718,422,9984,-381,-573,-3816,5.07,391,1984,4.9
4240,6490,2324,-6760,-2627,4478,236,-13160,-6126,4322,7966,1623,-1698,-1662,8680,-301,62,-4054,5.07,401,2033,5.0
3382,3308,906,-6304,-2375,3590,530,-11762,-5174,4071,6442,-101,-1216,-2360,8056,-398,307,-4136,5.07,396,2008,5.0
4412,2364,-570,-6230,-2627,1821,902,-10642,-4320,3619,5867,-934,-792,-2746,7876,-528,335,-4333,5.07,391,1984,5.0
980,1092,-424,-4385,-4039,422,944,-8574,-3630,3107,4867,-1488,-682,-2318,6550,-684,361,-4991,5.06,406,2054,5.1
3322,618,-1054,-4229,-2869,372,876,-7082,-3078,3324,4783,-1706,-790,-1764,5978,-688,326,-5311,5.07,386,1959,5.1
2042,1254,-1718,-5327,-1106,-1474,1042,-6260,-3130,3648,5200,-1561,-834,-1362,5254,-662,256,-5573,5.07,396,2008,5.1
922,-510,-3336,-5980,-1112,-3645,878,-4712,-2662,4118,5772,-1081,-1022,-1250,4410,-556,290,-5899,5.07,391,1984,5.2
514,-1068,-3650,-5890,-1517,-4803,920,-4026,-2456,4295,5798,-1058,-962,-928,4680,-532,244,-5961,5.07,396,2008,5.2
696,-1414,-3438,-5384,-886,-6037,988,-3302,-2190,4446,5743,-945,-1164,-718,4130,-501,263,-6000,5.07,396,2008,5.2
-628,-1224,-2818,-3941,-1429,-7904,1406,-1986,-2114,4433,5229,-498,-1274,-326,4696,-436,-30,-6117,5.07,396,2008,5.3
-476,-1232,-2716,-2903,-1420,-8824,1456,-1156,-2488,4083,4806,-304,-1466,106,4790,-355,-67,-6082,5.07,396,2008,5.3
-580,-1110,-2812,-1674,-1150,-9803,1756,-112,-2918,3476,4630,-374,-1378,66,5394,-311,-262,-6041,5.07,396,2008,5.4
-1066,412,-3474,393,-863,-11082,2134,1254,-3770,1923,4343,-73,-1390,-270,6624,-370,-303,-5958,5.07,391,1984,5.4
-732,1670,-3628,1235,-446,-11757,2014,1806,-4322,1161,4438,498,-1388,-488,7368,-410,-323,-5952,5.07,401,2033,5.4
-1556,3090,-3642,1757,91,-12326,1882,2446,-5146,307,4906,1341,-1234,-620,7944,-414,-218,-6000,5.07,391,1984,5.5
-1290,7268,-4958,2330,-4107,-12562,1518,2716,-5906,-771,5893,3257,-1092,-316,7798,-339,-111,-6235,5.07,406,2058,5.5
-1202,8752,-4664,2535,-4267,-12755,1130,2096,-6028,-727,6680,4289,-1170,-396,6908,-251,6,-6344,5.07,391,1984,5.5
-976,10536,-4644,2885,-4365,-12561,1082,1770,-6474,-1028,6596,5097,-1200,-748,6438,-219,64,-6445,5.07,401,2033,5.6
-1964,12938,-4088,3374,-3446,-11517,946,1112,-6630,-1403,6146,6807,-596,-700,5804,-191,282,-6612,5.07,391,1984,5.6
-1926,14752,-3822,2504,-4188,-10684,786,890,-6728,-1009,6134,7765,-446,-340,6396,-57,133,-6829,5.07,406,2058,5.6
212,16452,-2784,1428,2182,-10771,404,374,-6808,-475,5851,8265,-456,-22,5898,173,173,-7117,5.07,396,2008,5.7
-5904,18812,-1854,-44,-6775,-7869,-638,-1944,-8062,1451,5007,8938,-940,254,4712,538,167,-7564,5.07,396,2008,5.7
-3652,17184,86,1207,-6820,-6905,-858,-1578,-8790,590,5829,9413,-1118,26,3590,662,307,-7726,5.07,396,2008,5.7
-5488,14890,1802,3365,-4939,-6443,-4200,-5016,-9072,-3435,8227,7654,-1560,-638,3720,801,559,-7700,5.07,396,2008,5.8
-4854,13400,2508,4276,-4869,-4853,-5802,-10578,-10170,-4458,6351,5637,-1608,-1306,4212,876,918,-7693,5.07,396,2008,5.8
-5082,13236,2046,5790,-5425,-4361,-7060,-15706,-11432,-4505,3705,4183,-1266,-1612,6526,958,1157,-7921,5.08,401,2037,5.9
-2712,15312,-732,6807,-6856,-4096,-9196,-19640,-14014,-3539,4184,4155,-762,-2510,10776,1211,1605,-7997,5.07,406,2058,5.9
-3394,18460,-550,5166,-7693,-3738,-10126,-24994,-12480,-1791,10011,4063,1102,-4934,14848,1404,1409,-7546,5.07,401,2033,5.9
-4100,18366,-292,3793,-7519,-3709,-10874,-28510,-12484,1568,11290,2133,3064,-3674,12664,999,231,-7948,5.07,396,2008,6.0
-4110,17654,682,2828,-8358,-3042,-10914,-27758,-12040,5212,12249,1365,410,-2768,9484,872,8,-8467,5.07,396,2008,6.0
-3310,15544,1326,2253,-8287,-2530,-11810,-26968,-10762,7418,13142,103,-2652,-2944,8650,766,122,-8519,5.07,396,2008,6.0
-2122,13622,406,1990,-8708,-1826,-12794,-23670,-9250,7703,14852,-3934,-5198,-3098,8718,285,721,-7814,5.07,391,1984,6.1
-1588,12906,-408,1593,-8236,-1715,-13490,-22812,-9424,7108,15134,-6067,-4642,-2318,8604,-22,1080,-7025,5.06,401,2029,6.1
-1972,11538,-1300,1519,-8178,-1557,-13712,-23056,-9988,6543,14597,-7459,-3154,-904,9302,-221,1401,-6566,5.06,401,2029,6.1
-1244,10682,-2232,1822,-7700,-1280,-14524,-22834,-12346,6577,11417,-9640,206,964,9166,-247,1347,-6331,5.07,386,1959,6.2
-780,10558,-2380,1534,-6934,-1032,-11378,-24708,-12316,10605,20344,-6283,678,1426,8640,-131,989,-6401,5.06,396,2005,6.2
-810,10378,-2200,1129,-7224,-847,-12786,-20980,-11782,10217,13077,-5973,-406,602,8596,-36,661,-6360,5.06,396,2005,6.2
26,9242,-2154,867,-7111,-263,-16352,-16320,-13112,11154,3774,-9985,-1620,-374,7844,-66,660,-6132,5.07,391,1984,6.3
-108,8662,-2076,163,-5739,-23,-11452,-14014,-10390,8505,2615,-15673,-1554,-820,7152,-265,594,-5675,5.07,396,2008,6.3
-222,7932,-2220,13,-5412,155,-10452,-10950,-9216,8901,2636,-13679,-1418,-656,6982,-308,567,-5492,5.05,435,2198,6.3
-148,7036,-2130,119,-4923,169,-8352,-8044,-7508,9735,3986,-11003,-1212,-500,6810,-323,527,-5475,5.07,391,1984,6.4
-126,5826,-1748,563,-4247,287,-7470,-3288,-6428,8500,3782,-10704,-998,-586,6144,-311,505,-5502,5.07,396,2008,6.4
-154,5256,-1506,974,-4190,397,-6538,-1492,-5694,7379,3131,-10714,-930,-802,5836,-320,473,-5543,5.06,396,2005,6.5
278,4696,-1466,1371,-4036,450,-6098,-288,-5020,6415,2753,-10038,-944,-818,5282,-323,451,-5564,5.07,396,2008,6.5
328,5174,-1172,1792,-3551,460,-5172,1636,-5312,5294,2637,-8319,-1306,-796,4792,-262,447,-5529,5.07,401,2033,6.5
102,4696,-1150,1814,-3360,297,-4556,2796,-5818,4539,2790,-7533,-1494,-752,4492,-246,482,-5546,5.07,391,1984,6.6
208,4436,-928,1909,-3198,209,-3498,5020,-7416,3209,2730,-6579,-1574,-380,3914,-175,506,-5428,5.07,391,1984,6.6
158,3962,-550,2360,-2933,183,-3034,7928,-9714,-436,3726,-6361,-1280,48,3252,-19,524,-5042,5.07,386,1959,6.6
46,3924,-438,2702,-2849,234,-4522,7212,-10430,-1325,1932,-4050,-1116,90,2868,41,515,-4796,5.07,401,2033,6.7
-64,3656,-200,3649,-2634,213,-4620,9310,-9558,-4071,2797,-4271,-928,-772,2664,-22,465,-4481,5.07,401,2033,6.7
-286,3828,20,4131,-2514,196,-4228,10318,-9352,-5140,2685,-2691,-1330,-1148,2992,-131,594,-4309,5.07,396,2008,6.7
-648,4366,494,4194,-2458,197,-3226,10462,-7406,-6443,2785,-838,-1078,-1300,5144,-134,584,-4062,5.06,396,2005,6.8
-1060,6578,1336,3687,-2466,-14,-2760,9974,-4258,-8880,2759,2245,-1416,-916,8000,146,545,-3762,5.07,391,1984,6.8
-1466,7808,1586,3267,-2584,-161,-2574,8628,-3414,-9963,2322,4309,-1584,-420,8372,371,440,-3780,5.06,401,2029,6.8
-1782,8276,1908,3029,-2658,-366,-3202,6168,-2128,-10492,1254,6583,-1974,-200,8036,439,324,-3714,5.06,411,2079,6.9
-1852,10562,2434,2828,-3037,-495,-2228,-3408,3864,-8475,-2448,7569,-2998,198,8546,134,247,-3041,5.07,396,2008,6.9
