AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
1950,-22,-3946,-2482,-3221,1266,-794,-4024,8310,2022,-6001,-3926,590,-992,1924,182,-260,1081,5.06,411,2079,7.1
4940,-2982,-4418,-1731,-1746,-130,40,-3426,5364,781,-5607,-2524,96,-1232,1382,15,-531,755,5.07,406,2058,7.2
6008,-2396,-2924,-737,-1357,-133,1244,-2436,3080,-531,-4020,-1825,-236,-1446,1120,-72,-505,625,5.07,406,2058,7.2
7492,962,2392,-870,-594,501,1900,-1020,-1348,-2294,-1158,41,-772,-2072,2202,-309,-394,271,5.06,401,2029,7.3
8384,2092,3978,-1613,906,404,2224,-942,-1990,-1742,-1386,1443,-924,-2468,4522,-483,-163,109,5.06,406,2054,7.3
7156,1018,6242,-2210,2062,-20,4156,-2308,-1042,665,-1276,2612,-984,-4062,17278,-952,949,217,5.07,396,2008,7.3
7094,550,7278,-1418,1785,-186,4688,-4296,62,1640,-954,2644,842,-4824,20368,-1028,888,457,5.07,396,2008,7.3
7996,2186,9088,-296,1332,-1385,5928,-7472,2444,2890,344,2537,-2826,-3222,19204,-832,-736,-738,5.06,411,2079,7.4
5760,3540,9932,-275,43,-1630,8044,-6314,3276,2558,1675,3363,-2942,-2812,12732,-609,-575,-1242,5.06,401,2029,7.4
5442,6544,11178,420,644,-2166,9396,-1628,3806,1214,5230,6213,-4746,430,9758,-622,672,-576,5.07,391,1984,7.5
4518,8336,11632,656,1559,-2294,7320,-3888,4700,1273,7447,6310,-3334,2502,8408,-529,1138,18,5.07,420,2132,7.5
4066,7702,12270,550,2165,-1904,3046,-5778,6306,546,6919,4657,-638,3380,8300,-338,956,438,5.06,406,2054,7.5
2400,4120,12330,1593,3220,-1592,2404,-8274,7336,-987,3739,1818,466,-910,6598,-458,494,690,5.07,401,2033,7.6
1770,4186,12030,1457,3624,-1384,2526,-6990,6948,-800,4614,1895,538,-1870,6038,-556,258,395,5.06,406,2054,7.6
770,3706,12182,279,4287,-1303,1278,-5322,5050,740,5840,2003,-506,-2214,5108,-340,21,-417,5.07,391,1984,7.7
390,2688,11778,-657,4627,-1403,1680,-5108,4534,1517,5794,1487,-902,-2730,4422,-208,176,-778,5.07,401,2033,7.7
