AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-978,4964,7398,4339,-3421,1244,1680,-1854,8386,714,-2714,858,36,1206,4000,-66,-79,-636,5.05,406,2050,175.5
-1870,5164,7358,2464,-3468,1273,2010,-674,7422,687,-3526,598,-96,1002,3802,34,-189,-527,5.07,332,1686,175.5
-2044,4180,6940,1181,-4427,1919,2114,930,6806,429,-3692,578,-166,636,3412,83,-262,-399,5.08,381,1938,175.5
-442,3802,5460,582,-5165,3189,2422,2538,7058,-801,-4278,275,-612,86,2886,0,-347,-59,5.05,318,1606,175.5
352,4578,4844,43,-5431,3677,3064,1516,8722,-1593,-4869,256,-872,44,3412,-91,-248,28,5.07,464,2356,175.6
2446,4028,3836,-2537,-5789,3767,4970,-1408,13446,-1789,-6228,464,-4288,766,10258,-124,213,38,5.06,391,1980,175.6
2596,3212,3240,-3315,-5463,3597,5662,-2434,14766,-1485,-6977,749,-4864,366,25924,-364,1125,516,5.06,337,1708,175.6
2066,5196,4298,-3917,-5695,3655,3370,-1798,16138,-2519,-7878,1561,-3018,3982,27870,-122,400,-34,5.05,391,1976,175.7
2576,3138,4142,-6700,-6610,3437,3312,-1446,15024,-5046,-9031,2452,-2222,2394,12356,475,-719,707,5.08,455,2310,175.7
4768,-1102,4404,-6413,-3088,3053,4526,-942,14854,-6723,-8270,1503,-4174,1012,9560,454,-278,1043,5.07,401,2033,175.8
2906,-3476,6426,-3703,-3154,2707,4138,-1070,14650,-6998,-7192,1529,-3180,-832,8454,284,40,587,5.05,415,2100,175.8
5108,-1900,5480,2286,-8443,2999,3020,-1806,12196,-4084,-8672,-212,776,-1120,6138,147,139,528,5.06,323,1633,175.8
6380,616,4002,3741,-7188,2901,3158,-900,10156,-3175,-7553,-976,792,142,5908,224,-83,361,5.07,455,2306,175.9
6150,1926,1206,3888,-6230,2277,2202,-908,9328,-2546,-6612,-2253,68,636,4982,392,-266,217,5.06,327,1658,175.9
7176,2014,-3338,2608,-5720,1253,2974,-1276,6046,-1176,-5622,-2338,-1170,620,3570,445,-243,361,5.05,415,2100,175.9
7264,570,-4734,1656,-2337,377,3070,-1050,4412,-1773,-4457,-1924,-1316,890,3136,366,-14,505,5.07,342,1736,176.0
5542,-890,-4744,1230,518,-187,2852,-990,3714,-2437,-3076,-1625,-1110,996,3042,321,222,613,5.06,332,1683,176.0
5086,-2292,-1220,-300,2110,-1616,1844,-656,3212,-3117,-2448,-1365,-166,38,3396,345,525,691,5.06,332,1683,176.0
3638,-1796,782,29,3418,-1845,1584,-352,2056,-2562,-2065,-1560,320,-830,3934,262,514,738,5.05,415,2100,176.1
2642,3490,5468,-1338,2005,-1150,1566,-74,148,-1237,-703,-447,422,-1368,4240,141,440,636,5.08,430,2186,176.1
3530,5046,6976,-4152,1942,-699,1416,74,38,-990,635,224,352,-1566,4324,91,398,511,5.05,332,1680,176.1
4560,5708,7048,-7010,3317,-784,2008,264,758,-1488,1792,670,-60,-1660,4440,37,396,345,5.06,337,1708,176.1
3836,204,7124,-6573,5402,-1561,658,-1248,2182,-2660,2036,885,-780,-1588,5900,-85,469,-19,5.06,313,1584,176.2
2524,-1714,9290,-3169,5070,-1855,2644,-2972,3776,-1785,-1220,1607,-1220,-1372,7782,-165,520,-129,5.05,415,2100,176.2
-1376,3910,9518,-1251,5322,-2730,5972,-5788,4292,1011,-857,1448,-832,-1154,13542,-281,429,-34,5.08,371,1888,176.3
362,4140,9314,-1096,5205,-3183,7578,-6424,7026,3144,2765,1661,-564,-1140,15844,-304,26,-72,5.07,352,1785,176.3
1624,4208,9508,-485,4639,-3126,5586,-4824,11194,4307,2076,1210,-828,-1020,15768,-287,-559,-137,5.05,323,1630,176.3
4282,3346,6948,-1038,5711,-3853,10528,-2302,6950,2973,1458,943,-2004,-960,11354,-178,-981,-277,5.08,406,2062,176.4
4018,3288,6292,-789,6300,-4092,10960,-3050,3448,1379,2806,900,-2440,-1046,9994,-204,-801,-334,5.06,455,2302,176.4
