AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-13436,2110,12112,-2288,7765,-3337,342,5358,1002,-368,2721,-585,-1344,332,8192,-86,-68,152,5.08,474,2410,186.0
-12968,500,17650,-1121,4650,-2968,1310,5018,744,-1413,2029,750,-1002,-108,7656,84,-143,116,5.06,381,1930,186.1
-13700,878,19904,278,2821,-2549,1612,4426,168,-2247,1345,1707,-532,-470,7460,199,-260,99,5.07,474,2405,186.1
-12316,3456,20210,2051,-361,-926,888,640,-412,-3289,-165,1548,-216,-604,7676,340,-506,-165,5.05,352,1778,186.1
-10950,4966,19512,1996,-1619,-51,422,-1290,-278,-2562,-513,1872,-524,-768,7550,408,-597,-311,5.07,474,2405,186.2
-10118,5764,18900,1151,-2195,589,-106,-538,782,-1584,-956,2624,-1118,-902,7194,435,-567,-425,5.05,371,1877,186.2
-9488,5958,16348,41,-2984,1348,-142,-788,1238,-1609,-2640,4271,-2286,-644,6966,404,-307,-479,5.08,494,2509,186.3
-9114,5962,14706,-408,-3399,1639,-24,-1874,436,-1402,-3730,5082,-2740,-354,6800,365,-42,-466,5.06,391,1980,186.3
-8880,5490,13442,-652,-3517,2006,-62,-3152,-404,-1440,-4940,5793,-2816,-262,6828,350,219,-377,5.05,342,1729,186.3
-7256,3712,10856,-1819,-5845,1076,314,-7952,-1342,-1752,-6044,6682,-2278,-22,6522,320,549,-172,5.06,308,1559,186.4
-6352,2886,9432,-1792,-6418,1062,976,-11714,-1696,-443,-5669,7005,-1590,102,6700,331,604,-128,5.07,455,2306,186.4
-5422,2660,8098,-1920,-6869,957,718,-16268,-1380,972,-4965,6408,-1108,74,7400,340,527,-172,5.06,381,1930,186.4
-4850,2044,5404,-1599,-6844,1490,1380,-17056,-2944,1828,-3639,5509,-964,-862,9446,322,137,-283,5.05,367,1853,186.5
-4306,1744,4440,-1446,-7126,1612,708,-13570,-2366,2217,-2154,5098,-1044,-982,9516,343,-158,-299,5.07,464,2356,186.5
-2998,1568,3458,-1436,-7018,1538,-530,-14372,-3112,2723,-378,4325,-1252,-578,8572,401,-303,-336,5.07,503,2554,186.5
-702,218,1318,-1419,-7132,1394,-1070,-14460,-2592,1253,1149,3849,-1604,122,6710,451,-271,-86,5.05,352,1778,186.6
820,-1146,-548,-997,-7013,1356,-370,-16506,-2384,-2546,1048,2682,-1218,306,5908,378,-303,175,5.08,494,2509,186.6
2872,-1796,-2736,-400,-6970,1468,698,-19582,-2482,-4116,996,533,-904,454,5566,270,-344,402,5.05,352,1778,186.6
5354,-2094,-5514,712,-5961,1283,1790,-18314,-3428,-1944,1615,-2108,-468,40,5650,130,-394,656,5.08,474,2410,186.7
4916,-448,-5162,875,-4658,999,2032,-16472,-4278,-936,1876,-3238,-244,-850,6452,39,-381,653,5.05,362,1828,186.7
2950,950,-3708,592,-2965,462,1682,-14818,-4766,-175,1378,-4131,-76,-1574,7650,-63,-428,623,5.06,406,2054,186.7
-2114,2584,-938,-1001,-2295,-345,1230,-13212,-4630,632,1949,-5081,-266,-1872,8522,-142,-456,336,5.08,455,2310,186.8
-748,1982,506,-573,-2205,-447,352,-12704,-3894,1162,2230,-5886,-1142,-1430,7666,-118,-298,129,5.07,503,2554,186.8
-696,2270,1616,-231,554,-1464,-208,-11630,-2596,1615,1844,-6212,-1862,-1146,6946,-139,-174,-12,5.04,323,1627,186.9
-602,1776,2266,1946,4432,-2211,140,-9670,-912,1783,1402,-6294,-2412,-896,6156,-243,255,4,5.06,411,2079,186.9
-934,2514,2562,3097,6271,-2214,512,-8188,-444,1329,1261,-5914,-2266,-828,6358,-298,480,9,5.07,401,2033,186.9
-312,2168,5164,3688,9642,-2598,1232,-5384,-458,-1211,1134,-5511,-1610,-1016,6846,-384,715,-66,5.08,455,2310,187.0
-2162,2386,7482,2737,11517,-2941,1558,-5120,-820,-2121,1435,-4993,-1276,-1010,7088,-412,701,-66,5.05,455,2297,187.0
-3748,3002,10680,13,12693,-2886,1742,-4558,-1174,-2032,1864,-4412,-1220,-1040,7220,-437,677,-46,5.04,323,1627,187.1
-4120,5374,12602,-1864,12501,-74,1330,-2410,-814,-886,2693,-2969,-1096,-756,8128,-492,514,52,5.06,342,1732,187.1
-2848,3516,11296,-169,15280,-1464,1514,-1326,-96,-318,2571,-2153,-1156,-368,8716,-535,355,161,5.05,362,1828,187.1
-8658,5210,12552,-551,13243,-3451,1776,416,1174,472,1989,-1298,-1202,16,8966,-496,172,313,5.04,323,1627,187.1
-11982,-36,13736,-2152,12048,-5073,1802,3936,2964,595,799,1093,-670,344,7436,-256,-39,353,5.05,323,1630,187.2
-14192,-378,15344,-712,8413,-3511,2626,3602,3064,145,-101,2006,-770,140,6982,-113,-72,232,5.05,352,1778,187.2
-16560,66,16628,1142,4854,-1638,2688,2492,1946,129,-802,2569,-696,-386,6530,3,-69,102,5.08,489,2484,187.2
-17898,4430,17116,821,-1011,-735,1786,-2876,-856,1370,-823,3113,-618,-1424,6334,108,-2,-333,5.05,342,1729,187.3
-15484,3114,15514,518,-4054,625,-772,-4154,-924,590,-956,3562,-828,-1620,6458,134,54,-648,5.08,474,2410,187.3
-12620,3320,12824,778,-6482,2261,-1032,-3638,28,-587,-1667,4638,-1316,-1454,6784,153,145,-896,5.06,401,2029,187.3
-8804,3684,9588,588,-7099,3388,464,-4176,-186,-1574,-3428,5716,-2466,-318,7014,93,377,-918,5.08,445,2261,187.4
-7486,4466,9164,493,-5343,2445,506,-6182,-1148,-1208,-3982,6018,-2764,546,7226,44,531,-739,5.05,308,1556,187.4
-7202,4400,9006,-978,-7086,1975,-88,-9238,-2426,81,-4060,5696,-3002,1314,7280,74,742,-403,5.08,474,2410,187.5
-7344,3838,9078,-2201,-10019,1398,-272,-12560,-2260,76,-3518,5225,-2828,996,7180,131,801,-263,5.08,362,1838,187.5
-5070,2178,8150,-2426,-10631,1733,-86,-14558,-1820,563,-3409,4652,-2514,382,7164,174,805,-172,5.04,283,1430,187.5
-2730,1000,6222,-1324,-7444,1275,10,-11822,-2678,3593,-1730,4299,-1526,-462,8568,109,613,-15,5.05,376,1902,187.6
-3334,826,5222,-497,-7128,1562,-616,-11276,-3060,3462,-200,3749,-1194,-712,9576,48,309,103,5.07,503,2554,187.6
-2284,1188,3800,26,-6831,1933,-1548,-11782,-2688,1710,471,2932,-964,-770,10090,41,-14,133,5.07,406,2058,187.6
-192,1460,1462,53,-6198,2277,914,-14772,-2536,-3200,-205,1835,-1278,-306,7738,203,-312,106,5.05,357,1803,187.7
1136,902,252,-266,-5692,2062,2372,-17440,-2612,-4012,-110,778,-1388,-288,6682,297,-300,138,5.05,332,1680,187.7
2384,-388,-978,-379,-5205,1754,3576,-18620,-3302,-3220,129,-608,-1318,-264,6106,323,-352,256,5.04,323,1627,187.7
3842,-1180,-2370,277,-4146,1163,3744,-17764,-4658,-861,1174,-2580,-1122,-526,5770,271,-369,447,5.06,303,1534,187.8
3748,-792,-2384,473,-3179,1034,3050,-16752,-4650,280,1621,-3489,-1208,-620,6068,219,-342,509,5.04,327,1652,187.8
2918,294,-1720,321,-2307,416,2188,-15524,-4294,841,1867,-4362,-1416,-686,6534,174,-272,574,5.06,367,1856,187.8
-134,972,-292,-476,-104,-677,412,-13374,-3206,920,1880,-5645,-1688,-640,7224,116,-200,598,5.05,396,2001,187.9
-602,782,-630,-419,-1,-974,-36,-12062,-2812,603,2060,-5972,-1712,-818,7390,110,-147,568,5.07,489,2480,187.9
-236,1324,1322,591,2357,-1764,-106,-8940,-1634,-691,2158,-6305,-1772,-1168,7342,94,-22,339,5.05,274,1383,187.9
-654,1396,2048,1213,4261,-2454,328,-8030,-1432,-1554,2222,-6308,-1756,-1392,7494,75,52,174,5.04,352,1775,187.9
-1300,1462,3290,1881,5977,-2666,890,-7330,-1490,-1900,2481,-6163,-1632,-1686,7562,50,91,21,5.07,455,2306,188.0
-3328,1820,8214,2671,8453,-2664,1608,-5692,-1450,-1525,2911,-5631,-1298,-1572,7584,5,94,-231,5.06,371,1881,188.0
-4196,2782,10862,1623,9760,-3884,1970,-4818,-1392,-1335,2868,-5273,-1254,-1314,7836,-37,100,-298,5.06,411,2079,188.1
-5544,3436,12758,-268,10921,-3280,1958,-4128,-994,-1022,2783,-4934,-1374,-692,8064,-82,63,-265,5.08,489,2484,188.1
-3864,2862,4026,-1792,14157,-1946,1732,-2448,-148,-510,2521,-4059,-1270,518,8096,-72,-217,-115,5.06,415,2104,188.1
-9568,3876,9132,-2445,12188,-878,1752,-760,572,-417,2028,-3286,-1142,1094,7394,50,-307,-130,5.05,362,1828,188.2
-10424,3120,14954,-3377,7263,-2100,2194,1104,1432,-720,1359,-2386,-1176,1176,6622,195,-332,-177,5.04,323,1627,188.2
-11952,2232,18840,-2036,5910,-3149,3142,3742,2262,-1243,91,-27,-1120,528,5906,332,-336,-79,5.07,362,1835,188.2
-12334,2216,18100,-192,5921,-2978,3272,2716,1952,-1221,-416,1225,-1164,-26,5994,274,-270,-23,5.06,474,2401,188.3
-14266,2924,17542,495,2908,-2630,2926,768,614,-616,-591,1615,-1440,-504,6360,197,-166,-89,5.08,494,2509,188.3
-12676,4094,15790,407,-1779,-1263,240,-2156,-614,-162,-1028,2751,-1886,-902,7320,75,113,-323,5.06,327,1658,188.3
-12190,4466,15090,208,-3372,-581,-280,-2248,-210,-161,-2037,3632,-2222,-920,7416,10,257,-397,5.08,489,2484,188.4
-11188,4388,14296,60,-4774,429,550,-1566,228,-272,-2985,4761,-2594,-578,6908,-65,419,-382,5.07,455,2306,188.4
-8954,3192,12948,654,-4913,2257,2128,-2548,36,23,-4348,6737,-2594,350,6714,-208,752,-96,5.06,411,2079,188.5
-8586,3766,11648,647,-5784,2188,2060,-4138,56,328,-5170,7399,-2404,758,7122,-244,888,46,5.07,474,2405,188.5
-6898,4438,8534,103,-7875,1677,612,-6308,-16,1295,-4481,8679,-1118,296,9534,-242,823,337,5.05,323,1630,188.5
