mean_AcX 1,mean_AcX 2,mean_AcX 3,mean_AcY 1,mean_AcY 2,mean_AcY 3,mean_AcZ 1,mean_AcZ 2,mean_AcZ 3,mean_GyX 1,mean_GyX 2,mean_GyX 3,mean_GyY 1,mean_GyY 2,mean_GyY 3,mean_GyZ 1,mean_GyZ 2,mean_GyZ 3,max_AcX 1,max_AcX 2,max_AcX 3,max_AcY 1,max_AcY 2,max_AcY 3,max_AcZ 1,max_AcZ 2,max_AcZ 3,max_GyX 1,max_GyX 2,max_GyX 3,max_GyY 1,max_GyY 2,max_GyY 3,max_GyZ 1,max_GyZ 2,max_GyZ 3,iqr_AcX 1,iqr_AcX 2,iqr_AcX 3,iqr_AcY 1,iqr_AcY 2,iqr_AcY 3,iqr_AcZ 1,iqr_AcZ 2,iqr_AcZ 3,iqr_GyX 1,iqr_GyX 2,iqr_GyX 3,iqr_GyY 1,iqr_GyY 2,iqr_GyY 3,iqr_GyZ 1,iqr_GyZ 2,iqr_GyZ 3
-0.5046423459496305,-0.3868771279913896,-0.6355423431601851,-0.16657046282061677,-0.025198312922456417,0.08771004979701819,-0.4173667710946722,-0.17294553400764273,0.07095850261537563,-0.6417186867947293,-0.33683813695242276,-0.3370283520894203,0.5067261029558758,-0.38030592517029593,0.16855371593765833,0.3596402458252537,0.037697701653361185,0.8699024646772078,0.15862453457639425,0.24479357060153933,1.441338163714288,2.1592155416951866,1.338086626568178,2.071114360638521,1.0581705487890205,1.6230127850237586,2.203646655528769,0.10218156492538398,0.667752839347331,1.1199349491702373,1.7089356653162455,0.8886418539063867,1.4035180151491844,0.950321014525466,0.8099112666380441,1.6220146905356092,0.6562013106473521,0.6668523974642027,1.6429826040916091,0.8874321253135313,1.143351366204919,1.8086635539370663,0.9703058774114381,1.7133821907298725,1.3016930686722348,0.3682228149977447,0.9190420989236434,1.3361377816336915,1.0284468399186857,1.0183453826207811,0.755579716464442,0.7605883047534993,0.5189436299560712,0.8084530590628839
-0.3761502666989388,-0.10880367795154199,-0.42267308370883455,0.1422027698601536,-0.4575236317383832,-0.45472781642385784,-0.16643749086211532,0.33238806960288986,-0.10563482278491358,-0.4162731767427507,-0.13976769303892345,0.10277653934909614,0.24727784887109175,-0.7488758555086928,0.3600608850619491,0.49333350305427304,-0.13057935068978158,0.616707265555217,0.7933634502338887,1.5944579636581306,2.153131082482352,2.419044969128212,0.9706313049201198,2.071114360638521,1.8393541136571987,1.738035451201038,2.203646655528769,0.6875113631031349,0.8739611413495563,1.6609766565219082,1.7089356653162455,0.17075819183433927,1.951831475226872,1.3902608570970119,0.8099112666380441,1.6220146905356092,0.6904498132907422,0.7134371703789076,2.1677896422726164,1.4997507392273888,0.498184618772848,0.9714600461272618,1.6996916114556662,1.5915264948786954,1.33569956393508,0.6323826605396048,0.8420172331757534,1.5266785568314538,1.161457828146826,0.737523598927428,0.9816883597954471,0.9585612339106948,0.520315589321454,1.0382882876104964
0.22761139723431598,0.4393124464607022,0.09719299423363024,0.14607589568352014,-0.5437086071794733,-0.6578858234627274,-0.010737372753252063,0.5592446547762967,0.012254360792949148,-0.05110320683223305,0.228194664897525,0.14161178601117652,-0.23436756585999777,-0.7112215396652016,0.5796260812904963,0.33496669661249995,-0.46006162846541176,0.11421272223505928,2.29344786601437,2.175904944112041,2.903567749905075,2.419044969128212,0.5219118255998951,2.5612773826088606,1.8393541136571987,1.738035451201038,7.531330913374491,1.7669938361267454,1.3943338564022307,1.6609766565219082,1.7089356653162455,0.894797655010312,3.568508275043558,1.3902608570970119,0.5512969262633727,1.6220146905356092,0.7826924470769392,1.4544801321146776,1.0084771826328618,1.4730035922857538,0.4868783011836769,0.9461286238032132,1.4955117899519559,1.0670914674070395,1.4490545481445634,1.1517213073550876,0.8230137229912345,1.479631451844352,2.0855535060301755,0.6938467244281488,1.3001246991532793,0.9458706615288234,0.95316876909975,1.9659666345173052
0.7568566220828618,0.798179891545548,0.5167439803605411,0.13238969322247582,-0.30490119237274405,-0.30916425232357514,0.24728810079302965,0.7928307388709664,-0.08835677519177111,0.3684890514879097,0.5613184794047918,0.09439360064230341,-0.3415780299024484,-0.16068506275518893,0.3963067857656163,0.010238023128374971,-0.3697118680760162,-0.44205068262132124,2.7016900175235783,2.175904944112041,2.903567749905075,2.419044969128212,2.328096060469965,2.5612773826088606,8.686906888511723,1.738035451201038,7.531330913374491,2.3999622169447137,1.3943338564022307,1.6609766565219082,2.312996617379954,2.4278852632736068,3.568508275043558,1.3902608570970119,1.8344219227377034,1.0750791043424996,2.0261414163829516,1.6748951224796242,0.6930943307093587,1.2466080985297723,0.9546771914356278,0.9714600461272618,1.1997823139687056,0.9737067285304362,1.3111393173563586,1.1985789296241536,0.7049493618448623,1.3149665843894958,2.0344802260199226,1.4600973951738947,1.2096812418208773,0.9771740734041063,1.056751701186157,1.7127865943638891
0.8845267372701122,0.7763540627540287,0.6190535882356898,0.3082261319478734,-0.09628678476436925,-0.07160156805549808,0.6407983022365441,0.9817329501284502,-0.13022941935884996,0.3616627478800754,0.8084743836227887,0.2585024568564032,-0.41877250348236617,0.3692414722770069,0.36561082448916465,-0.4570403888561177,0.07610009152621441,-0.8706250421792923,2.7016900175235783,2.175904944112041,2.903567749905075,2.419044969128212,2.7852952779820677,2.5612773826088606,8.686906888511723,2.1548502613088036,7.531330913374491,2.3999622169447137,2.1403227136455754,1.6609766565219082,2.312996617379954,2.4278852632736068,3.568508275043558,1.3902608570970119,2.564647294962737,0.47895266512287576,1.9001069266552764,1.632623754464429,0.41386208236601996,1.4997507392273888,1.375130876782925,1.1259817223039579,1.3419251985553595,1.0545642463382268,1.239347827357019,1.6107307654991476,0.6857436866583806,0.955056231238167,1.6464702714096575,3.0271884762017294,0.9157400054905707,2.56603373561442,2.3652579459200704,1.0816429377355603
0.79243355149545,0.43983005504864353,0.650807190502655,0.4024490359468146,0.18051242675960844,-0.07719750953253797,0.6955200275277238,0.6857385283455136,-0.12899281953111016,0.814229282962139,0.30264652152952254,0.1805753429595856,-0.5656257201187789,0.843515301571378,0.2479658121863358,-0.9182696280052515,0.3447733885207155,-1.135169255774581,2.7016900175235783,2.175904944112041,2.903567749905075,2.419044969128212,2.7867085676807144,2.5612773826088606,8.686906888511723,2.1548502613088036,7.531330913374491,2.9196913439457717,2.1403227136455754,1.6609766565219082,2.312996617379954,2.472734671316491,3.568508275043558,1.3902608570970119,2.804054204222048,-0.10466762502221065,2.141216385264742,2.3214745169161315,0.390177204158326,1.9477654504997743,1.652135657717615,1.1905768492302817,1.3220492867275646,1.3426903309209173,0.7556998947298896,1.400847665752289,0.7949127877183823,1.138539940687864,1.5193382218877336,2.5915922647525407,1.1399644101271507,2.977208280787057,2.8320671199915926,0.37546238666000553
0.7431323130235834,0.18435100412786404,0.5446218752844296,0.094926319226952,0.5752956319442195,0.1903713959066622,0.5499057026934605,0.4742044945620595,-0.058918829292520396,0.7861573074391259,0.30627814011023924,0.048715138709371844,-0.3754687754213514,1.1345914240733475,0.31734005502653023,-1.2453595170780034,0.5825152380047668,-1.085174977413581,2.7016900175235783,2.175904944112041,2.903567749905075,2.072287314134873,2.7867085676807144,2.5612773826088606,8.686906888511723,2.1548502613088036,7.531330913374491,2.9196913439457717,2.1403227136455754,1.6421578145270674,2.312996617379954,2.472734671316491,3.568508275043558,1.0245608629594143,2.804054204222048,-0.20888553397669038,2.1457828522838605,2.326650602795543,0.3453005928174323,1.3440441338171567,1.1942297953561887,1.0056574662647273,0.8600849118209396,0.8843079236302733,0.561107171836943,1.603311641973212,1.0836044105214977,1.058559862209791,1.176522608581505,2.03375943138255,1.0890899653776744,1.9579438089830765,2.4630100507036,0.4379931320326934
0.3032237884036135,-0.32116436498594964,0.5404741884786805,0.04903933077253666,0.8038374243035079,0.2937696561202786,0.6413458480169244,0.4111128539064033,-0.055724279737525924,0.5607756941447865,0.09146496047900851,-0.28792828252106306,-0.08269762785178764,1.2268484951633445,0.1943506566086048,-1.2168903330346716,0.7974202002341269,-0.8401706743117211,2.7016900175235783,2.11336057306915,1.184544221041396,2.072287314134873,2.7867085676807144,1.3035722642198502,8.686906888511723,2.1548502613088036,1.68410297790197,2.9196913439457717,2.1403227136455754,0.7953099247592348,2.312996617379954,2.472734671316491,2.132718389891676,0.31896503852735836,2.804054204222048,0.33388133585824,1.271761064824548,1.001572617666157,0.3839443414720908,1.5580213093502364,1.1179121516292843,0.9739931883596666,0.5480933261604026,0.928722616510609,0.5100974289426755,1.8797716133607023,1.2586793022214264,1.1408922959372187,1.035060645963179,1.8936416729217749,1.1361959327383007,2.1480908851714515,2.135111762377094,1.1105460378189358
-0.15727535113892752,-0.7159428664978046,0.39156543266571486,0.1935433973663047,0.8584289509357668,0.32393707725164544,0.5800754751923999,0.08110857988293006,-0.04112553177115301,0.1075204940081624,-0.24094943865773386,-0.7304276899724772,-0.17196396761594673,0.8504545682703482,-0.11750797676141632,-0.8995914128359332,0.8507395301160521,-0.43494112635955373,1.271015900433701,0.574769045414033,1.184544221041396,2.072287314134873,2.7867085676807144,1.3035722642198502,2.652459597521532,2.1548502613088036,1.68410297790197,2.9196913439457717,2.1403227136455754,0.7953099247592348,1.6953406195581207,2.472734671316491,2.132718389891676,0.4031458353271061,2.804054204222048,0.7476959130134941,0.22056035702343152,0.3118591742345527,0.4662181289303959,1.4835114000128247,0.9348911356545784,1.0373217441697882,0.5276151139741898,0.8900021150251881,0.48364793262712935,1.267108202192663,1.7095072565988405,1.399651373366279,0.9351186879575046,1.82416906046319,1.55826540028951,2.5721675122656578,1.8696376251755082,1.2264363525763173
-0.4512063791586347,-0.8829108488806445,0.17275795494602375,0.2726037953392414,0.8036703991573043,0.30049399731902593,0.19328913593195188,-0.5712490455443036,0.10771299749542025,-0.03689327789715182,-0.7611530702542211,-0.7742670378013674,-0.2284685853172832,0.3134715131848217,-0.5493069677529296,-0.2766688990297785,0.5690575638661475,-0.023607567061106987,0.04628944590607511,-0.3802187993374191,1.184544221041396,1.902251880005908,2.7867085676807144,1.368167391146174,2.1176168792463264,0.4505787768107947,1.68410297790197,2.9196913439457717,1.036299637925818,1.4586741050773704,0.40491357354367813,2.472734671316491,2.132718389891676,0.844354735136839,2.804054204222048,1.0320023686413147,0.3411150863281643,0.42228233966200157,0.8501624704024867,1.2036216123735732,0.8783595477087235,0.9739931883596666,0.5938681534001726,1.1513655000517788,0.7651461434140132,1.4543434511761397,1.432541203909577,1.4749267413456417,0.8748595662187892,0.4531842146032607,2.5493749535570824,1.0393578780752768,0.7518337322298138,1.1916970495914907
