AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-11730,5386,-2456,10084,8056,-19124,-6038,-2248,-3042,-3008,-542,-438,-1708,-194,5858,-537,504,2076,5.05,518,2618,1.5
-16816,5814,-1212,8676,7906,-21752,-6034,-1912,-3122,-2825,-1061,-1013,-1004,710,6718,-312,877,1584,5.08,371,1888,1.5
-21500,5614,-1634,9155,7283,-22964,-6030,-1426,-3224,-2583,-1427,-1183,-842,752,6724,-202,901,1392,5.06,508,2574,1.5
-26926,7496,-2946,8505,5640,-24105,-6048,-2064,-3742,-2570,-1761,-1222,-952,494,6626,-172,885,1324,5.04,528,2663,1.6
-32354,14166,-1582,5128,5332,-24287,-6572,-2394,-3750,-2204,-2213,-1561,-1534,418,6474,-209,878,1315,5.06,396,2005,1.6
-30788,32767,15554,-17476,1422,-18454,-7272,-2346,-3512,-2600,-2539,-1100,-1362,170,8544,-485,529,1815,5.08,440,2236,1.7
-14752,20186,-1050,-23698,3857,-14683,-8472,-2884,-3566,-2563,-2647,-1376,-498,0,10344,-817,65,2331,5.06,283,1435,1.7
-15034,1218,-5488,-20163,5759,-11637,-8788,-3106,-3424,-2169,-2440,-1410,664,910,10660,-825,-364,3053,5.06,503,2549,1.7
-13642,-3438,2778,-7253,4626,-7099,-9334,-1296,-3626,-2595,-1767,-956,2128,-108,8656,-281,-546,2654,5.07,381,1934,1.8
-9690,8464,12120,6263,2256,-364,-8882,350,-3836,-4825,-724,-703,1814,-4032,8092,514,-250,577,5.05,313,1581,1.8
-11724,10320,11828,6012,4188,147,-8526,202,-3750,-5919,-362,-896,1388,-6438,7660,456,-278,-358,5.08,332,1689,1.8
-13180,9070,10038,6181,2448,-751,-8366,-836,-3538,-6118,-207,-1022,1656,-8068,8352,89,-208,-706,5.06,362,1831,1.8
-14344,10306,7458,4018,3008,522,-8150,-2768,-2966,-4789,578,-536,3408,-4442,7840,-198,-274,-2070,5.07,381,1934,1.9
-13434,9104,6078,2765,696,795,-7768,-3466,-2818,-4042,783,-414,2194,-3830,7432,-347,-402,-2574,5.04,386,1948,1.9
-11388,8748,6016,998,-120,34,-7450,-4312,-2976,-2889,866,-426,1056,-3604,7350,-574,-341,-2409,5.08,474,2410,2.0
-9976,7384,5530,-1802,-695,-294,-6432,-5658,-3432,606,1046,242,880,-1290,6646,-757,-193,-2400,5.08,455,2310,2.0
-10006,5952,3966,-3052,-1772,-682,-6260,-5408,-3598,3050,1440,1018,918,-76,7592,-628,-51,-2708,5.05,479,2421,2.0
-9430,4250,1344,-4366,-2127,-910,-6700,-3882,-4014,6901,2193,2074,450,1606,7654,-106,166,-3102,5.08,401,2037,2.1
-9456,3808,52,-4312,-2334,-964,-7076,-2638,-4178,8520,2653,2681,1184,1358,8064,169,192,-3163,5.08,254,1292,2.1
-9134,3502,-1628,-3859,-2572,-951,-7396,-1780,-4232,9955,3027,3236,980,-64,7032,317,164,-3215,5.08,396,2012,2.1
