AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-1512,1904,11510,-368,1588,-1171,-2110,-2458,5878,1367,-6063,-1437,162,110,1544,-306,-34,534,5.08,391,1988,147.2
-1638,1912,12034,-36,1213,-1020,-2498,-1670,5048,1155,-6015,-1532,-6,170,1564,-403,-77,867,5.09,259,1319,147.2
-978,1810,11498,-234,639,-382,-1288,-1192,3170,357,-4711,-1420,-224,788,2332,-428,-55,1480,5.09,259,1319,147.2
-1664,2492,11772,-537,646,-183,-1032,-668,2770,154,-3626,-1354,1590,1528,5022,-274,-304,1653,5.08,386,1963,147.3
-2754,2718,12006,-863,470,54,-664,-478,2170,-54,-2830,-1057,1774,276,5558,-140,-527,1528,5.08,259,1317,147.3
-3574,2782,13038,-803,484,410,524,50,856,-149,-1798,-524,2766,-1946,13618,-131,-727,1307,5.08,391,1988,147.3
-3314,2038,14280,-194,446,693,1746,324,250,-310,-1523,-201,2042,-3476,16656,-235,-387,969,5.09,259,1319,147.4
-2452,1678,13642,916,453,1131,3028,992,-904,-501,-758,257,-524,-1844,11292,-95,114,-55,5.05,440,2223,147.4
-2644,1814,13332,1170,629,1328,3586,1024,-1340,-562,-942,527,-376,-1756,10636,-33,259,-378,5.05,386,1951,147.4
-3110,2226,14030,1127,727,1444,4182,1116,-1540,-789,-1017,583,262,-1442,10968,-12,488,-582,5.06,420,2128,147.5
-3304,2866,16264,282,957,994,3246,120,328,-537,-950,435,1024,914,10474,222,758,-978,5.10,455,2319,147.5
-2974,1864,16694,44,690,809,2218,-496,1396,190,-372,843,954,252,10098,263,714,-794,5.05,479,2421,147.6
-2674,1438,15662,12,-963,455,982,-102,2198,-716,5353,957,362,-554,7908,156,622,-26,5.08,391,1988,147.6
-2294,1904,14870,-394,-1993,236,-438,-2004,3094,-343,5988,1674,504,-778,6772,61,585,323,5.04,523,2638,147.6
-1734,1704,13524,-1085,-3530,-204,-734,-2284,3662,309,5064,1039,906,-946,5146,-106,413,644,5.09,298,1518,147.7
-1778,1798,12354,-1096,-4315,-174,-800,-1716,3692,618,4887,1339,1052,-804,4234,-141,353,711,5.05,279,1408,147.7
-2002,1994,10804,-1058,-4812,-183,-968,-986,3882,487,5155,1914,1148,-606,3578,-140,266,656,5.08,298,1515,147.7
-2016,1114,7538,-209,-5416,225,-62,-1948,5326,-381,3989,2283,1212,-188,2804,-12,165,278,5.09,269,1369,147.7
-1614,1394,5896,139,-5444,626,276,-4064,7212,256,3213,2239,1218,-240,2790,115,111,30,5.09,239,1220,147.8
-1322,2368,5414,-546,-5048,1202,-130,-5200,8778,1489,2990,2091,1186,-340,2964,231,-73,-248,5.07,362,1835,147.8
-1850,1560,3978,-3079,-4322,748,380,-3002,10762,2433,2790,1454,640,-654,2896,310,-148,-750,5.08,376,1913,147.8
-1362,2,2822,-3402,-4133,427,-240,-2402,12024,2065,2190,1165,522,-728,3240,301,-256,-923,5.04,381,1923,147.9
492,-1306,1778,-3161,-3653,-71,-966,-4004,15714,1633,777,393,1128,296,5816,312,-462,-1194,5.08,259,1317,147.9
1930,-1576,1050,-2833,-3197,-503,-194,-3882,16092,1218,464,-17,1980,642,9096,357,-632,-1121,5.04,484,2441,147.9
2918,-1570,484,-2077,-2700,-663,-18,-3706,15596,861,420,-17,2526,996,14878,363,-889,-924,5.06,342,1732,147.9
4358,-612,-540,-392,-1396,-671,-1200,-2714,15796,-158,285,-292,650,2912,16654,192,-343,-659,5.07,298,1513,148.0
5476,-1420,-1428,538,-407,-577,-1974,-2482,15240,-1097,-416,-665,-936,1540,12554,97,-273,-549,5.04,523,2638,148.0
6120,-2012,-1438,1685,760,-338,-1768,-2732,14566,-1937,-709,-864,-2038,854,9550,29,-212,-73,5.05,435,2198,148.0
4376,-1178,-156,2705,2997,-174,-1372,-3632,14588,-2205,-738,-1075,-1694,32,8734,-271,375,509,5.07,254,1289,148.1
2440,-160,1332,2490,4255,-131,-1378,-3874,14808,-1910,-660,-1206,-676,248,9076,-395,542,848,5.07,479,2430,148.1
-2044,462,4312,1175,5629,-488,566,-2894,12288,-325,-2103,-1349,1110,528,5858,-174,361,48,5.08,298,1515,148.2
-2378,1014,4216,810,5569,-484,-518,-1774,9644,-376,-3348,-1003,250,272,3806,-107,388,-256,5.06,518,2623,148.3
