AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
2902,-4562,-2104,8338,8306,-2309,3266,1512,6042,-4446,3153,1725,928,-1280,4902,459,60,-277,5.05,494,2495,1.7
1762,-4378,-5148,6071,8507,-4786,3260,-830,9400,-7409,2527,1425,1024,-1390,4392,405,263,-546,5.05,425,2149,1.7
-1590,-276,-3636,5408,6981,-4150,3346,-3242,9058,-6704,1464,923,1260,-1526,4738,330,246,-705,5.05,239,1210,1.8
-1922,2774,4586,4003,3051,-4294,1788,-2476,9556,-4917,942,1383,1482,-1278,4572,189,174,-977,5.09,538,2738,1.8
-1148,3838,7132,3290,1891,-4357,2508,-2346,10306,-6341,937,843,1486,-790,4722,154,130,-1064,5.09,499,2539,1.9
-822,2898,5888,3335,1635,-4449,4340,-1948,9942,-8104,658,970,1132,-394,5332,145,0,-1138,5.04,293,1479,1.9
620,3786,3012,3592,1000,-3203,6744,-4536,10054,-10229,-1654,160,960,200,7190,153,-342,-1159,5.10,543,2768,1.9
1632,5360,2152,3237,170,-2642,8660,-4778,9156,-10750,-1946,372,1208,354,8492,158,-386,-1190,5.09,347,1767,2.0
3330,6720,2274,2972,-1467,-2264,9910,-4230,6956,-11069,-1947,820,1396,452,10442,117,-434,-1256,5.10,518,2644,2.0
7372,6878,3950,2292,-2219,-1269,11122,-6624,4152,-9416,-1837,1313,604,910,12920,-104,-197,-1168,5.04,445,2243,2.1
10452,9592,3208,-389,-5166,-1635,11358,-10978,1566,-6288,-406,823,194,1470,12104,-255,-296,-1010,5.09,401,2041,2.1
7814,8542,4652,-1349,-844,-1259,10196,-8848,1436,-3311,256,1246,-744,1612,10348,-299,-172,-576,5.04,298,1504,2.1
7620,6534,6132,-5448,-1340,-177,8208,-9946,1354,-789,-102,299,-210,958,8476,-305,131,11,5.10,440,2245,2.2
7274,5242,7074,-6513,-1073,-45,6378,-9380,1356,1139,-217,239,306,294,8446,-337,161,127,5.04,259,1307,2.2
7836,4540,6264,-8211,-861,-1459,2856,-9858,2286,1736,336,-859,936,-528,8438,-416,40,-18,5.04,259,1307,2.2
6762,7640,5614,-9559,-288,-1661,2388,-9302,3976,2241,-129,-1407,862,-660,8002,-456,18,-114,5.08,391,1988,2.2
3452,854,5002,-14525,-2289,-4227,4542,-5726,-1316,4130,-1540,-1522,640,-546,6658,-519,17,-207,5.04,239,1208,2.3
10708,-6082,6522,-13842,292,-2876,6070,-3410,-4006,4384,-1740,-1392,580,-342,5606,-566,-68,-128,5.09,499,2539,2.3
7000,-11774,15426,-4071,-119,-4248,5806,-3832,-5840,4887,-290,-1866,328,584,4500,-510,236,160,5.07,362,1835,2.3
4546,-5388,15534,78,-2244,-3802,4698,-5814,-5548,5610,1558,-2399,352,1202,4674,-384,180,411,5.06,259,1312,2.4
4422,1260,13520,-350,-3188,-3219,3880,-6872,-3716,6927,3232,-3428,482,1792,3966,-194,274,626,5.07,557,2827,2.4
2988,-310,13636,-880,-3202,-1422,2446,-4356,-16,10254,3029,-2990,1426,1360,3874,30,-29,813,5.09,518,2639,2.5
2882,-1228,14848,-501,-4031,0,1084,-3140,2320,10354,1394,-3159,1230,-490,3976,-79,-154,1072,5.03,415,2091,2.5
1062,-1126,15894,-4,-4515,1190,742,-3182,2850,10360,618,-3845,1120,-1192,4670,-180,-243,1426,5.04,298,1504,2.5
398,-1166,16484,-819,-6004,2394,-296,-582,3034,8635,1099,-4022,1654,-1272,6478,-243,-506,1788,5.08,557,2832,2.6
310,274,17354,-2191,-6232,2749,-692,620,3234,7960,864,-3423,2688,-1370,8642,-219,-664,1442,5.03,459,2313,2.6
2922,2472,15220,-4133,-6720,3344,2264,3046,4790,9796,-1344,-1931,2194,-1838,11136,43,-483,377,5.04,318,1602,2.7
4798,2640,12994,-4042,-6651,3662,2936,3262,3982,11286,-1678,-1094,1100,-2582,12000,230,-336,-53,5.09,371,1892,2.7
7198,4042,10756,-3884,-6138,4753,5078,5204,928,11535,-1153,32,-4,-2780,10774,327,-156,-121,5.08,518,2633,2.7
11796,2848,4320,-1913,-4424,5793,5594,9030,5470,3963,-824,2035,900,-828,10032,388,97,-65,5.04,220,1109,2.7
12198,1856,2796,433,-2763,6079,4704,8546,8260,-1247,-1419,1901,1024,-370,10016,457,237,-51,5.05,538,2717,2.8
10698,846,1162,2338,-1930,5655,4714,1776,9358,-4530,-778,1483,444,-180,9356,544,326,56,5.05,293,1482,2.8
8490,-2818,50,3934,182,4021,3448,-6578,10774,-1176,744,1894,478,-1122,8802,545,321,474,5.05,259,1309,2.8
6020,-1572,1948,4046,1024,4072,3476,-3960,8758,-783,739,2165,736,-1322,8404,479,244,660,5.07,371,1885,2.9
6532,-760,1464,4167,1267,3464,4434,-894,6966,-4877,387,1515,1112,-1738,6456,287,361,608,5.04,298,1504,2.9
6474,-1590,92,5296,2311,2030,3218,-472,7118,-6885,755,1292,1250,-1748,5678,197,400,494,5.03,499,2510,2.9
4500,-2508,-142,6922,3500,520,2510,-722,7360,-8070,778,932,1060,-1396,5200,115,473,396,5.08,391,1988,2.9
3086,-3348,-108,8089,4185,-630,2976,1108,6458,-8943,1796,1541,1128,-1102,4648,52,534,213,5.04,337,1701,3.0
2562,-4134,-128,8146,4146,-1170,2414,2290,6310,-9909,1555,1883,1318,-994,4194,46,539,82,5.05,259,1309,3.0
