AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
4750,-1828,4002,-1898,-2911,-361,7366,-1728,5144,-2982,-1439,1364,-1194,370,7362,-225,0,-137,5.08,494,2509,217.9
7610,-1298,4094,-76,-5193,531,7550,-1768,678,-3158,-2363,1129,-1298,906,6306,-196,-122,-141,5.05,494,2495,217.9
9208,1360,5374,-552,-6284,601,7268,-2810,84,-3037,-2091,1133,-1394,668,6018,-185,-113,162,5.05,455,2297,218.0
10882,2768,6856,-1406,-4864,659,7620,-2750,-702,-2406,-1562,1158,-1474,352,5868,-221,2,516,5.06,474,2401,218.0
8424,1684,9272,-2777,-137,726,6700,-1764,-1178,-501,293,1463,-1180,100,5678,-333,177,785,5.05,494,2495,218.0
7094,248,11042,-3073,142,123,5692,-1528,-1204,-127,572,1193,-996,82,5742,-393,291,783,5.07,352,1785,218.1
5638,562,12038,-2111,-511,575,5702,-2316,-922,-4,557,671,-942,132,6088,-387,308,812,5.05,425,2149,218.1
3564,1122,14082,-1670,-571,770,4728,-3342,-260,704,529,300,-290,152,6512,-278,142,941,5.06,318,1609,218.1
3328,-12,14120,-2688,-550,932,4530,-3858,-68,1038,-141,-27,144,-186,6232,-309,-33,1052,5.04,450,2268,218.2
3072,-1902,13430,-3983,-1231,810,4364,-4108,742,1075,-627,-660,-226,-830,6534,-480,-213,1403,5.08,259,1317,218.2
2542,-2086,13824,-4492,-1745,1005,4306,-4794,1014,919,-1167,-1061,-204,-904,6434,-561,-318,1627,5.08,323,1640,218.2
1998,-2372,13964,-5484,-2625,502,4338,-4874,1752,463,-1990,-1563,-76,-1050,6042,-618,-320,1838,5.08,362,1838,218.2
2216,568,13628,-4586,-3125,210,4674,-4126,2322,1007,-2019,-1791,-140,-1136,6474,-629,-547,1984,5.05,455,2297,218.3
3624,778,13464,-3472,-3171,289,4256,-2940,2246,1911,-2188,-1653,-826,-1406,6696,-563,-495,1928,5.04,327,1652,218.3
3938,786,12458,-2473,-3870,457,3914,-1626,1802,2634,-2878,-1599,-1460,-2276,8246,-485,-630,1655,5.09,293,1494,218.3
6410,896,11742,-16,-4747,452,4514,-260,1560,1993,-3180,-1023,-3180,-5106,9948,-51,-226,756,5.09,230,1170,218.4
6602,1496,10984,443,-4157,194,4438,308,1312,721,-3236,-447,-3414,-6282,8972,71,-82,67,5.04,337,1701,218.4
6898,882,10238,618,-3268,-162,5336,-538,944,-9,-3064,-90,-4204,-6422,7104,-85,414,-530,5.05,425,2149,218.4
5830,1316,10566,40,-2366,-939,6746,-1238,462,-1518,-1438,769,-3806,-4204,7436,-307,965,-990,5.08,503,2559,218.5
5424,634,10056,387,-1847,-1273,6318,-3422,82,-1521,147,799,-2728,-3144,7804,-314,1112,-863,5.04,318,1602,218.5
4908,-618,8018,2050,-1287,-1447,7002,-3994,1732,733,-1033,-466,-678,-2162,8124,-177,884,-624,5.05,386,1951,218.6
5686,-814,5830,2525,-728,-1488,7182,-5696,4222,1815,-598,-520,-166,-1630,8384,-5,767,-721,5.06,528,2673,218.6
4846,-1206,5936,1973,401,-853,8578,-6270,11178,1635,-1188,-710,298,-1484,8290,152,601,-864,5.04,469,2367,218.6
6550,1504,6518,1440,1061,-586,5194,-6386,9736,2469,2646,-2200,174,-1210,7516,339,336,-1110,5.06,323,1633,218.7
4148,908,6486,-2603,5065,-494,5474,-246,7584,-567,1688,-442,-596,-946,5250,387,-305,-1282,5.04,459,2317,218.8
2574,-848,7922,-1644,5530,-38,5064,-1536,6986,-1642,2071,-1106,-792,-638,4618,357,-332,-1272,5.05,279,1408,218.8
1788,-1572,7950,105,4642,-219,4966,-1986,6662,-2055,3093,-1146,-1130,-156,4258,318,-324,-1250,5.05,538,2717,218.9
1872,-1106,6948,2895,3536,337,4734,-2420,7056,-1356,4107,-292,-1132,190,3650,238,-320,-1156,5.06,494,2500,218.9
2546,-1444,6154,4417,4362,-340,4118,-2016,6954,-557,4232,322,-1282,332,3560,192,-314,-1038,5.07,269,1364,218.9
2088,-144,3388,5285,3278,-281,4382,-332,7072,-501,4195,865,-1610,974,4702,126,-271,-908,5.06,435,2203,219.0
2678,2076,2568,4360,3063,-377,4572,556,7616,-1200,3419,941,-1632,1302,5396,157,-297,-837,5.04,332,1676,219.0
3498,2354,1450,2909,2877,-748,5616,-422,8222,-2400,3392,1323,-1920,1570,6062,222,-220,-685,5.08,474,2410,219.0
5114,-824,-378,2587,3144,-431,8048,-3004,8726,-3031,2821,1960,-2378,1118,8310,193,-134,-321,5.10,298,1521,219.1
5424,566,-344,2741,3600,-337,9316,-3846,8480,-3872,2619,2447,-2816,1106,9074,48,115,-204,5.04,327,1652,219.1
5318,2140,268,1931,3597,-803,9972,-5506,7492,-4574,3031,2172,-3264,1276,11210,-57,60,-119,5.09,357,1817,219.1
2940,386,1574,448,2202,-930,10336,-9114,6542,-3001,2312,1710,-4286,1034,13164,-33,102,194,5.06,518,2623,219.2
2612,564,3654,294,104,-44,9602,-9334,6970,-1161,1503,1348,-4590,980,13888,-6,261,390,5.05,523,2643,219.2
4366,1318,6598,-834,-1730,154,7790,-5068,7652,-1184,597,1445,-2286,588,9844,-41,570,755,5.04,415,2095,219.3
5252,740,6824,-1416,-2422,-108,6628,-4622,7438,-1940,-186,1494,-1310,248,8636,-158,612,924,5.09,474,2415,219.3
6246,-352,6444,-1675,-2783,-347,6290,-4628,6486,-2510,-1155,1534,-702,14,7978,-289,371,956,5.05,474,2396,219.3
8258,-510,6122,-1783,-2971,-8,5832,-4298,3482,-2578,-2756,1236,-176,-314,7368,-401,-195,919,5.09,362,1842,219.4
8900,494,7008,-1956,-3380,329,5678,-4534,1928,-1713,-2235,601,-402,-164,7068,-382,-378,941,5.06,494,2500,219.4
9016,1588,8110,-2759,-4396,590,5296,-4332,186,-467,-1724,193,-504,-14,6640,-336,-472,867,5.09,288,1469,219.4
9350,2100,9026,-3895,-2860,66,5662,-3492,-1500,2254,-2002,306,-620,24,5448,-197,-437,669,5.06,499,2524,219.5
7726,62,12494,-4452,-1427,24,4842,-2118,-1344,3168,-1603,352,-762,36,5326,-88,-425,692,5.06,269,1361,219.5
4408,-1674,14356,-3109,578,1133,3596,-2362,-626,3151,-1798,-238,-718,-368,4862,9,-343,935,5.05,503,2544,219.6
2192,-2644,14504,-2329,-472,539,2166,-3072,10,2808,-1598,-459,-512,-726,4952,-63,-365,1139,5.08,342,1739,219.6
1946,-1990,14270,-1401,-2239,618,2106,-2584,70,2595,-2171,-331,-592,-1098,4814,-193,-359,1460,5.05,352,1778,219.6
4398,808,12160,-1782,-3084,1307,2860,-958,434,1395,-2733,-470,-1106,-1260,5628,-423,-431,1737,5.06,513,2599,219.7
4418,976,11740,-2091,-2671,1164,3242,-1338,540,452,-3097,-494,-1428,-1638,5896,-460,-437,1733,5.08,352,1789,219.7
4812,1376,11730,-2313,-3053,720,3586,-2272,382,-57,-3293,-501,-1538,-2536,5886,-507,-357,1631,5.08,401,2037,219.7
4838,1040,11688,-1414,-3425,581,4076,-2602,862,-1717,-2753,-218,-1616,-4628,8344,-463,-274,1175,5.07,430,2182,219.8
4164,1002,11956,-33,-3994,930,4110,-3598,1128,-2500,-2129,-62,-1810,-5382,9448,-320,-130,997,5.04,347,1750,219.8
4814,876,11438,959,-3810,788,3756,-4516,1354,-2527,-1330,-573,-1788,-5968,10734,-271,-100,550,5.04,337,1701,219.9
5902,-1040,10492,2742,-2766,129,6542,-3536,-114,-1164,-1915,-1517,-1682,-4398,10270,-222,-134,-298,5.05,499,2519,219.9
6328,-1350,9668,3900,-2046,-2,7564,-2300,-912,-194,-2181,-770,-2256,-3416,9014,-152,59,-596,5.06,362,1831,219.9
6268,-1172,8964,4804,-1319,-212,8454,-2532,428,470,-2390,-490,-2436,-2978,8136,-50,214,-707,5.05,279,1408,220.0
6562,488,7592,5271,-326,-625,7548,-6276,6048,1546,-1929,-1880,-1838,-2776,6124,81,518,-668,5.05,489,2470,220.0
6816,1290,7398,4403,315,-816,5840,-7266,8968,1490,275,-1519,-1578,-2648,5792,111,593,-594,5.04,318,1602,220.0
6914,2160,7928,3157,867,-1042,4278,-7376,10238,1686,1111,-1190,-1324,-2510,5532,145,663,-577,5.06,327,1658,220.1
7932,4068,7814,1443,4315,-1075,5866,-3396,10004,938,-743,-1661,-1196,-2150,5158,238,808,-716,5.08,327,1665,220.1
