AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-10308,1840,1740,5256,-2393,70,-6130,-20492,-14056,-144,11600,-15181,-1762,-2854,6274,-788,899,-6047,5.05,303,1531,1.5
-7872,2076,1214,5846,-3318,-531,-7372,-17380,-12452,1740,11511,-15199,-2414,-2208,6742,-886,1134,-5825,5.05,293,1482,1.6
-6552,2116,404,7589,-923,-1548,-9580,-11608,-9014,2668,11021,-16133,-2318,-1726,7888,-912,1453,-5282,5.07,332,1686,1.6
-7636,1944,72,8692,-1143,-306,-10132,-9842,-6200,2780,10429,-16479,-1238,-1514,8170,-938,1541,-5235,5.06,371,1881,1.6
-7618,2692,-226,9197,-2228,481,-10426,-8592,-3154,3230,9500,-16110,-24,-1626,8840,-966,1583,-5304,5.08,455,2310,1.7
-7510,3828,-630,9239,-3778,673,-11306,-2596,1650,5641,7818,-14870,1224,-2284,8354,-1142,1317,-5288,5.05,396,2001,1.7
-6538,4556,-1076,8776,-3694,439,-10088,3762,3180,5589,6356,-13719,1226,-2600,8418,-1316,1035,-5426,5.05,371,1877,1.7
-5954,4764,-1704,8558,-2997,86,-8972,8506,3766,4163,4162,-12284,390,-2948,8314,-1474,752,-5827,5.05,337,1704,1.8
-5988,4776,-2002,8300,-1941,-346,5510,11468,5886,820,10272,-9417,-220,-2806,7212,-1512,516,-6178,5.05,396,2001,1.8
-7858,4824,-3612,8964,-3426,117,52,15370,2938,-7198,1248,-7675,-1104,-1734,6880,-1324,330,-6230,5.09,440,2240,1.8
-7274,4652,-4160,9018,-5531,700,222,10014,3880,-11494,15418,-1128,-1806,-1086,6154,-1038,321,-5940,5.05,499,2519,1.9
-6488,4710,-3918,8921,-6183,727,-396,6142,184,-7470,14018,3107,-1958,-966,6676,-787,299,-5641,5.05,435,2198,1.9
-6580,4242,-3506,8425,-6307,805,-3680,5400,-1772,-13040,240,-2029,-922,-636,6724,-335,228,-5235,5.06,494,2500,2.0
-6960,4174,-3164,8073,-5339,703,-2368,3538,-2626,-12467,-4295,-622,-730,-838,6808,-132,-31,-5121,5.03,523,2633,2.0
-7794,4106,-2976,7538,-5139,564,-1424,2520,-3094,-10633,-5432,2954,-650,-1386,7530,-7,-291,-4882,5.07,391,1984,2.0
-7432,3814,-3066,6401,-3531,66,-2306,2244,-3872,-8112,-4372,7738,-544,-1360,7890,74,-437,-4353,5.07,503,2554,2.1
-7492,3440,-3084,5975,-2260,43,-2660,1834,-3454,-7392,-2610,9080,-440,-1216,7664,143,-530,-4190,5.08,474,2410,2.1
-7522,3420,-3218,5539,-2262,23,-4094,1530,-3376,-6995,-1931,9495,-548,-1230,7362,288,-556,-4110,5.07,474,2405,2.2
-7186,3434,-3422,4449,-2096,-285,-5018,794,-3262,-5922,-3402,11199,-904,-1844,7260,471,-631,-3831,5.09,459,2340,2.2
-6918,3542,-3198,3777,-1636,-436,-5260,516,-3148,-5298,-3373,11984,-838,-2064,7112,441,-579,-3587,5.05,381,1927,2.3
-6986,3734,-2806,3003,-1368,-771,-5874,266,-2838,-4810,-87,12869,-692,-2064,6954,366,-553,-3346,5.07,362,1835,2.3
-6946,3970,-2066,1586,-1219,-1513,-8470,-3102,-4406,-5299,1022,15174,-480,-1910,6182,239,-364,-3200,5.05,283,1433,2.3
-6914,4048,-1610,866,-1139,-1900,-10346,-2216,-3868,-6480,730,15891,-328,-1752,5764,262,-220,-3182,5.07,489,2480,2.4
-7066,4148,-1102,331,-1333,-2126,-9772,-1602,-2318,-6039,-936,16354,-256,-1544,5378,316,-143,-3105,5.04,274,1381,2.4
-7030,4400,-422,-575,-2015,-2447,-6774,-10832,2492,-1842,-5001,13901,438,-738,4664,453,-54,-2948,5.05,455,2297,2.4
-6708,4258,-200,-941,-2509,-2644,-8244,-18684,2992,319,-7383,17241,432,-550,4588,398,46,-2676,5.05,308,1556,2.4
-6388,3972,200,-1332,-2858,-2910,-14908,-20510,1750,-3572,-4836,20792,324,-188,4176,110,416,-2424,5.07,239,1215,2.5
-5972,3180,878,-1979,-1715,-2894,-12758,-31292,-4116,-4706,16554,12587,-902,532,6366,-340,1292,-2352,5.06,523,2648,2.5
-6282,3180,1512,-2301,-1131,-2827,-26454,-32768,2920,6151,7347,14510,74,654,8240,-59,1569,-2751,5.09,391,1991,2.6
-6812,3186,2232,-2315,-775,-2845,-23510,-32768,-1174,7542,5695,6834,2122,958,11518,670,949,-3466,5.08,269,1366,2.6
-8582,3378,2520,-1891,923,-2357,-10506,-25160,-1440,8526,-8339,-3417,1764,-374,13150,971,-313,-3980,5.08,254,1292,2.6
-9332,3364,2132,-1172,2222,-2410,-10252,-19622,3282,715,-5664,-7742,274,-46,12042,67,-218,-3383,5.07,269,1364,2.6
-10062,2906,1788,306,2484,-2057,-11498,-19366,2876,-7260,-1763,-9300,1206,3256,9582,-523,-347,-2255,5.08,499,2534,2.7
-10646,2136,954,2162,1724,-1045,-10152,-21658,-76,-11544,2190,-9986,930,4440,9908,-447,-461,-1716,5.09,376,1917,2.7
-8462,2234,554,4900,572,-734,-11706,-24758,-5288,-10811,10955,-12162,642,3944,9094,-10,-405,-1632,5.04,455,2293,2.8
-7806,2736,966,6527,1391,-115,-13186,-24810,-8516,-6052,10243,-12845,1316,2522,7632,99,-609,-1258,5.08,298,1515,2.8
-8316,3938,1908,6793,1298,-74,-12782,-22234,-7122,-1406,8037,-13996,1332,1712,7184,65,-693,-1220,5.09,362,1842,2.8
-8378,5948,3534,4893,807,-10,-8778,-16490,-3174,5808,3791,-14499,626,210,6078,-113,-354,-1439,5.07,508,2579,2.9
-7504,6518,3782,3007,750,-86,-7098,-11836,-2392,9036,2590,-14084,502,-42,6342,-238,-183,-1407,5.08,450,2286,2.9
-6970,6828,3576,710,630,-123,-5578,-8324,-3248,10493,2176,-14128,580,-86,6088,-343,109,-1205,5.04,386,1948,2.9
-6496,6516,3430,-3154,1122,118,-8218,-2736,-4246,9983,2149,-13427,1602,518,7284,-403,321,-858,5.08,269,1366,3.0
-7020,6122,3170,-4819,1662,267,-7924,324,-3578,9104,606,-12979,2232,1046,7562,-346,284,-801,5.04,499,2515,3.0
-7948,4202,2602,-6686,2254,672,-4706,3134,-3828,7963,-2289,-12864,2552,1092,8020,-171,-123,-749,5.08,298,1515,3.0
-8324,2896,2310,-6809,3035,376,-2352,3868,-4936,6942,-2146,-12765,1724,586,7034,-138,-297,-680,5.06,474,2401,3.1
-8928,1750,2246,-6259,3222,153,-2478,4962,-4442,6012,-1346,-11926,964,-74,6244,-194,-321,-511,5.05,367,1853,3.1
-9228,-8,1824,-3651,2451,1354,-1490,8696,-3590,5069,-1085,-8652,282,-1026,5404,-424,-52,128,5.05,415,2100,3.1
-9362,192,1580,-2001,491,2183,-236,12246,-1948,3732,-1730,-6729,612,-916,5466,-506,82,440,5.08,464,2360,3.2
-8290,426,1174,-471,-598,2512,2192,16060,-344,2355,-2562,-4210,1006,-620,5646,-494,105,678,5.05,455,2297,3.2
-7356,1064,636,1631,-705,2886,1846,15950,-5706,6487,-10090,503,1960,-414,6392,-287,5,918,5.05,415,2100,3.3
-7460,1398,428,2295,-662,3113,3624,17140,-1712,-2425,4556,-2339,2040,-892,6892,-144,-129,931,5.08,494,2509,3.3
-7418,1884,496,2584,-936,3384,1684,14266,-2008,-4080,13329,898,1778,-1936,7198,-69,-232,890,5.08,420,2137,3.3
-7306,2576,788,2574,-1838,3375,-272,13460,-2574,-1982,5439,11523,1352,-2836,7446,-96,-257,629,5.07,494,2504,3.4
-6842,2922,938,1951,-1444,2993,-1574,11718,-2026,-5023,8320,11443,1186,-3008,7236,-160,-242,462,5.07,381,1934,3.4
-6800,2988,1058,1207,-648,2408,-3986,9016,-1456,-7435,6742,13081,816,-3008,7002,-221,-179,354,5.04,318,1602,3.4
-7020,3354,736,49,-243,1297,-7242,5810,-1650,-10200,511,13781,402,-2472,6426,-352,31,382,5.05,391,1976,3.5
-6766,3294,576,-451,-286,714,-9052,2928,-1136,-10488,-177,14255,184,-1738,5840,-379,189,488,5.05,371,1877,3.5
-5916,3088,290,-1125,-278,-421,-9886,-560,-1608,-6911,-2049,17642,222,-1130,5544,-311,434,740,5.07,528,2678,3.6
-6020,2740,168,-1281,-72,-875,-10718,-3280,-310,-2350,-5086,17473,408,-1176,5144,-291,553,899,5.05,440,2223,3.6
-5760,2664,130,-1086,-323,-1060,-11202,-2856,-178,-2534,-1021,19332,510,-1334,5114,-273,667,981,5.05,425,2149,3.6
-5770,3110,654,-817,-602,-1083,-13414,-5748,-3394,-2300,6515,19179,1554,-1784,5826,-213,922,977,5.08,362,1838,3.7
-6026,3536,952,-866,-633,-1114,-20972,-9052,-1782,-3712,9263,20121,2310,-1962,6240,-197,908,852,5.08,435,2211,3.7
-6240,4148,1314,-1155,-731,-1119,-30944,-7898,-260,-3090,9964,21434,2430,-1890,6656,-139,923,505,5.08,474,2410,3.7
-7042,5356,1728,-2134,-849,-1132,-23088,-9940,-3002,-3210,7005,12745,2184,-900,7420,313,746,-629,5.10,401,2045,3.8
-7598,5568,1666,-2636,-1053,-1124,-28388,-11618,-5444,-2506,7555,12236,1874,-166,7294,515,542,-1108,5.07,381,1934,3.8
-8214,5516,1460,-3366,-806,-1107,-23620,-16820,-3644,3096,-1904,14815,1304,848,9078,566,-20,-1104,5.06,323,1633,3.8
-9330,4630,936,-3976,-687,-753,-19418,-12008,-1386,5344,-7743,6211,750,2436,9708,320,-135,-2,5.08,494,2509,3.9
-9920,4100,588,-3851,-427,-263,-17216,-9594,98,5839,-1427,3611,374,3568,10458,60,-196,895,5.08,440,2236,3.9
-9810,3356,240,-3066,-479,447,-15688,-8018,1064,5653,2411,3857,254,5098,10444,-93,-92,1619,5.05,337,1704,4.0
-8486,2286,364,-1278,527,868,-14778,-6592,1070,4668,3243,6514,1496,6460,9760,237,-354,2322,5.04,318,1602,4.0
-9102,2104,480,620,570,1416,-14176,-6436,1468,5082,2229,6815,1558,5238,8418,396,-575,2604,5.06,494,2500,4.0
-9376,2448,248,1885,-2893,2110,-13066,-5696,2134,4176,2341,5315,814,3762,7934,526,-853,3095,5.05,269,1359,4.0
-3226,1888,18,4367,-815,4250,-11246,-4694,2648,899,1890,2594,-304,1840,7772,489,-1082,3825,5.05,337,1704,4.1
-5018,3768,314,5166,3495,3530,-10084,-4774,2508,-735,2634,2418,-662,1052,7830,300,-1174,4389,5.04,308,1553,4.1
-6408,4704,-134,3137,4639,2605,-9854,-4520,1532,-1761,3033,4186,-1106,1086,7734,16,-872,5389,5.09,459,2340,4.2
-6998,4840,-554,1790,4413,2065,-9954,-3864,686,-1956,2989,5632,-728,1246,8756,-13,-729,5701,5.04,323,1627,4.2
-6552,5134,-1304,597,5936,1275,-10404,-2870,-306,-2342,2668,6474,-556,908,8870,97,-682,5959,5.05,371,1877,4.2
-8862,6544,-1738,-3114,3230,-946,-10380,-1766,-2442,-4928,2128,6282,-366,-296,10110,299,-899,6369,5.08,464,2360,4.3
-10476,6016,-1426,-5680,-692,-1176,-10610,-2104,-2866,-6723,1187,5366,90,-1214,8766,452,-1137,6563,5.05,347,1754,4.3
-8242,5752,-1422,-6752,-3916,930,-10428,-2440,-3188,-7961,414,4332,-342,-2338,6908,572,-1305,6535,5.08,494,2509,4.3
-4994,6166,-1348,-7553,5047,-1396,-8866,-2618,-3968,-10145,-1404,2343,-1392,-4250,6574,450,-1052,6289,5.05,332,1680,4.4
-7288,5758,-1526,-7397,6344,-1394,-7938,-2590,-4500,-11456,-2899,968,-1336,-4864,6524,365,-806,6770,5.04,342,1726,4.4
-8052,5358,-1892,-7275,5360,-1190,-7178,-2550,-4898,-12590,-3996,-414,-596,-4632,7872,231,-693,7269,5.07,381,1934,4.4
-7926,5230,-2652,-7008,4785,-678,-6712,-2434,-5194,-13799,-4575,-1866,1192,-2392,7770,227,-993,6991,5.05,367,1853,4.5
-6746,5598,-3580,-7326,4735,153,-6920,-2802,-4400,-14471,-4502,-3209,950,-20,6372,754,-1735,5771,5.04,318,1602,4.5
-6248,5748,-3416,-7647,5869,189,-7194,-3522,-4064,-14161,-3842,-2888,-688,226,6176,1042,-1752,5465,5.09,440,2240,4.5
-5726,5912,-2774,-7700,8195,88,-7428,-4042,-3496,-13474,-3275,-2561,-2744,456,6588,1241,-1425,5522,5.06,503,2549,4.6
-5730,6926,-2424,-7409,7032,-866,-6784,-3978,-3098,-12304,-3087,-3312,-4626,-342,6488,1471,-878,6276,5.05,464,2347,4.6
-5858,6778,-2500,-6981,5769,-886,-6418,-3718,-3248,-11800,-2653,-4138,-4698,-1452,6060,1486,-675,6920,5.08,494,2509,4.7
-5642,6742,-2632,-6650,4948,-251,-6866,-3632,-3282,-10663,-2450,-4203,-4444,-2752,6226,1384,-563,7424,5.05,308,1556,4.7
-5412,7204,-3102,-6378,4350,376,-6948,-3414,-3320,-7776,-1865,-2354,-3724,-4450,6798,1266,-121,7799,5.05,337,1704,4.7
-5334,7488,-3358,-6550,3980,543,-7182,-3046,-3106,-6124,-1795,-1577,-3404,-4456,6908,1246,141,7671,5.06,352,1782,4.7
-4982,7692,-3444,-6739,4200,716,-7314,-2708,-2878,-4922,-1768,-1413,-1948,-4422,6938,1207,476,7256,5.08,484,2460,4.8
-4888,8076,-3164,-6853,4473,873,-7260,-2394,-2818,-4304,-1721,-1715,-992,-4482,7182,1104,518,6841,5.08,352,1789,4.8
-4506,8692,-2804,-7052,4653,951,-6106,-3022,-2460,-3691,-3070,-1009,114,-3856,7496,864,295,6519,5.07,494,2504,4.9
-4074,8960,-2688,-7039,4758,1108,-6408,-2630,-2506,-3136,-3517,10,462,-3520,8014,736,22,6516,5.06,303,1534,4.9
-3962,9286,-2680,-6602,4949,1401,-6174,-1848,-2384,-3821,-4928,-349,638,-3134,7940,647,-262,6460,5.06,308,1559,4.9
-3824,10066,-2924,-4282,4733,2534,-7264,-2198,-1608,-3644,-6961,-1231,300,-2660,7596,606,-784,6081,5.08,323,1640,5.0
-3264,10970,-3372,-3268,4752,3256,-6496,-2018,-1912,-3503,-6370,82,-322,-2832,7308,563,-930,5916,5.04,323,1627,5.0
-2584,12690,-3788,-3170,4482,3976,-6456,-2588,-1032,-2577,-5065,1718,-946,-2860,7072,518,-946,5850,5.08,450,2286,5.0
